широта;долгота;скорость;ускорение по Z;ускорение по X;ускорение по Y;Угол наклона
46.60854;132.348876;118.9;0.02;-0.12;-0.08;-0.4
46.608838;132.348905;119.7;-0.02;0.1;-0.13;-0.3
46.609133;132.348931;118.7;-0.03;-0.33;-0.27;-2.2
46.609427;132.348954;117.8;-0.04;-0.3;-0.16;-2.1
46.609721;132.348978;118.3;-0.01;0.03;0.0;-0.8
46.610015;132.349001;117.9;-0.01;-0.2;-0.08;-1.3
46.610307;132.349023;117.0;0.02;-0.26;-0.12;-0.6
46.610599;132.349044;117.2;-0.01;0.01;0.02;-0.2
46.610888;132.349065;115.9;-0.01;-0.27;-0.03;-1.2
46.611178;132.349084;116.4;-0.04;0.17;-0.12;-0.3
46.611468;132.349103;116.5;-0.04;0.12;-0.04;0.3
46.611759;132.349122;116.7;-0.02;-0.0;-0.06;-0.3
46.612048;132.349141;115.6;-0.04;-0.3;-0.0;0.3
46.612337;132.34916;116.3;-0.01;0.16;-0.1;-0.3
46.612628;132.349181;116.5;-0.04;0.04;0.13;0.4
46.61292;132.3492;117.3;0.01;0.25;-0.17;-1.3
46.613212;132.34922;117.0;-0.05;-0.07;0.03;0.2
46.613505;132.34924;117.5;-0.04;0.11;0.01;-0.8
46.613796;132.349262;116.7;-0.03;-0.14;0.11;0.4
46.614083;132.349283;115.4;-0.02;-0.25;0.03;-0.5
46.61437;132.349305;115.0;-0.02;-0.09;-0.0;0.6
46.614656;132.349326;114.8;-0.03;-0.01;0.03;-0.9
46.614941;132.349348;114.3;-0.01;-0.17;0.02;-0.0
46.615222;132.349369;113.0;0.02;-0.4;-0.01;-1.0
46.615504;132.34939;113.1;-0.04;-0.01;-0.05;-1.0
46.615786;132.349411;113.0;-0.03;0.08;0.01;-0.4
46.616066;132.349432;112.5;-0.05;-0.12;-0.01;-1.6
46.616344;132.349453;111.6;-0.04;-0.18;0.04;0.0
46.616623;132.349474;111.7;-0.04;0.04;0.02;1.2
46.616902;132.349497;111.9;-0.04;-0.0;0.1;0.7
46.617182;132.349521;112.4;-0.04;0.08;0.05;0.4
46.617461;132.349544;112.2;-0.05;0.01;0.03;0.4
46.61774;132.349568;112.1;-0.05;-0.06;-0.04;-0.1
46.61802;132.349591;112.0;-0.06;-0.03;-0.02;-0.3
46.618299;132.349613;112.3;0.02;0.04;-0.2;-1.5
46.618578;132.349634;111.9;-0.01;-0.08;-0.03;-0.9
46.618856;132.349654;111.7;-0.02;-0.06;-0.01;-0.0
46.619135;132.349674;111.9;-0.05;0.12;-0.07;-0.8
46.619412;132.349693;111.1;-0.04;-0.19;-0.14;-1.2
46.619689;132.34971;111.1;0.01;-0.03;-0.1;-0.2
46.619967;132.349725;111.3;-0.03;0.03;-0.12;-0.3
46.620245;132.34974;111.4;-0.01;0.03;-0.11;0.1
46.620521;132.349753;110.7;-0.0;-0.14;-0.11;0.5
46.620795;132.349765;110.2;-0.04;-0.14;-0.09;-0.8
46.621067;132.349775;109.1;-0.04;-0.34;-0.12;-1.4
46.621341;132.349782;109.7;-0.01;0.17;-0.15;-0.5
46.621614;132.349789;109.5;-0.06;-0.13;-0.11;-1.1
46.621887;132.349796;109.5;-0.06;-0.04;0.08;-0.2
46.622163;132.349801;110.4;-0.06;0.28;-0.21;-0.7
46.622435;132.349804;108.9;-0.05;-0.33;-0.11;-2.4
46.622708;132.349805;109.4;-0.05;0.11;-0.14;0.1
46.622982;132.349805;109.8;-0.04;0.17;-0.16;-1.2
46.623256;132.349803;109.9;-0.03;-0.11;-0.18;-0.5
46.623531;132.349799;110.5;-0.03;0.18;-0.18;-0.5
46.623806;132.349792;110.0;-0.02;-0.1;-0.18;-0.3
46.624081;132.349784;110.2;-0.03;0.12;-0.1;-1.1
46.624355;132.349774;110.0;-0.0;-0.1;-0.16;-0.8
46.624629;132.349763;109.6;-0.02;-0.07;-0.02;1.1
46.624903;132.349752;109.8;-0.0;0.17;-0.09;-0.5
46.625176;132.349738;109.7;-0.03;-0.13;-0.24;-0.3
46.625451;132.349724;110.1;-0.03;0.18;-0.04;-0.3
46.625725;132.349709;109.9;-0.05;-0.04;-0.01;-0.3
46.626;132.349693;110.2;0.02;0.18;-0.11;0.0
46.626273;132.349677;109.6;-0.03;-0.18;-0.1;-1.1
46.626543;132.34966;108.5;-0.03;-0.3;-0.05;-0.5
46.626815;132.349642;109.1;-0.03;0.1;-0.1;-0.8
46.62709;132.349622;110.0;-0.03;0.19;-0.05;-0.4
46.627365;132.349602;110.4;-0.07;0.12;-0.03;-1.1
46.62764;132.349581;110.3;-0.04;0.05;-0.08;0.6
46.627915;132.349561;110.5;0.0;0.09;-0.01;0.3
46.628191;132.34954;110.7;0.03;-0.03;-0.07;-0.3
46.628466;132.349518;110.4;-0.03;-0.09;-0.07;-0.8
46.628741;132.349498;110.5;0.0;-0.02;0.16;-0.1
46.629017;132.349479;110.6;-0.03;0.07;0.16;1.7
46.629291;132.349462;110.1;-0.03;-0.14;0.11;1.5
46.629567;132.349447;110.7;-0.0;0.09;0.12;1.2
46.629845;132.349431;111.4;-0.03;0.23;-0.1;-0.2
46.630123;132.349416;111.3;-0.02;0.02;0.11;0.2
46.6304;132.349401;111.0;-0.02;-0.04;0.02;0.6
46.630677;132.349388;111.2;-0.01;0.08;0.12;0.2
46.630955;132.349378;111.3;-0.01;-0.16;0.16;2.0
46.631231;132.34937;110.9;-0.03;-0.19;0.17;0.8
46.631508;132.349363;111.0;-0.04;0.12;0.12;1.4
46.631785;132.349358;111.0;-0.01;-0.04;0.1;0.4
46.632063;132.349353;111.3;-0.03;0.01;-0.04;-0.2
46.63234;132.349351;111.0;-0.03;-0.05;0.25;1.1
46.632617;132.349349;111.0;-0.04;0.08;0.09;0.4
46.632895;132.349349;111.5;-0.04;0.15;0.05;0.9
46.633175;132.349351;112.0;-0.04;0.22;0.19;0.7
46.633455;132.349354;112.4;-0.06;0.11;0.04;1.1
46.633734;132.349358;111.8;-0.04;-0.13;0.09;0.1
46.634011;132.349364;111.3;-0.01;-0.14;0.18;0.6
46.634289;132.34937;111.2;-0.03;0.06;0.04;0.6
46.634566;132.349379;111.1;-0.05;-0.03;0.19;1.5
46.634844;132.34939;111.3;-0.05;-0.05;0.19;0.7
46.635122;132.349401;111.5;-0.01;0.03;0.1;0.5
46.635401;132.349415;111.8;-0.01;0.12;0.17;2.2
46.63568;132.349431;111.9;-0.01;0.12;0.18;1.3
46.63596;132.349449;112.6;-0.01;0.16;0.14;1.6
46.636241;132.349469;112.5;-0.01;-0.06;0.16;0.7
46.636523;132.34949;113.2;-0.08;0.06;0.11;0.2
46.636804;132.349512;113.0;-0.06;-0.13;0.0;-0.7
46.637089;132.349535;114.1;-0.04;0.18;0.05;-0.1
46.637374;132.349559;114.4;-0.05;0.12;0.16;1.7
46.637657;132.349583;113.8;-0.0;-0.17;0.02;-1.3
46.637941;132.349608;113.8;-0.03;-0.03;0.04;1.1
46.638226;132.349632;114.6;-0.04;0.24;-0.1;-0.3
46.63851;132.349658;114.2;-0.02;-0.02;0.18;-0.4
46.638797;132.349684;115.2;-0.09;0.37;-0.05;-0.5
46.639083;132.34971;114.6;-0.02;-0.21;-0.03;-0.2
46.63937;132.349737;115.2;-0.03;0.11;0.08;1.5
46.639658;132.349765;115.6;-0.03;0.16;0.06;0.7
46.639946;132.349791;115.7;-0.04;0.0;-0.11;-0.8
46.640233;132.349818;115.4;-0.04;-0.09;-0.03;-1.1
46.640521;132.349843;115.4;-0.01;-0.01;-0.11;-0.9
46.64081;132.349868;116.2;-0.03;0.17;0.07;0.8
46.641101;132.349894;116.7;-0.02;0.11;-0.03;-1.2
46.641391;132.349918;116.5;-0.01;-0.07;-0.11;-0.5
46.641682;132.349943;116.7;-0.02;0.03;0.0;-0.3
46.641973;132.349968;117.0;-0.04;0.15;0.04;0.4
46.642266;132.349992;117.3;-0.02;0.09;-0.15;-1.0
46.642557;132.350015;117.1;-0.02;-0.06;-0.01;-0.5
46.642851;132.350038;117.7;-0.05;0.11;-0.06;0.4
46.643143;132.350063;117.1;-0.08;-0.18;0.16;1.6
46.643436;132.350089;117.7;-0.04;0.21;0.13;2.2
46.643732;132.350116;119.0;-0.03;0.35;0.05;0.5
46.644029;132.350142;119.3;0.0;0.05;-0.05;0.2
46.644327;132.350169;119.4;-0.02;-0.07;-0.06;-0.2
46.644625;132.350194;119.6;-0.06;0.04;-0.04;0.3
46.644923;132.350221;119.9;-0.08;0.07;0.14;-0.1
46.645223;132.350248;120.4;-0.03;0.13;0.05;0.1
46.645522;132.350277;120.3;-0.04;-0.13;0.02;-0.7
46.645823;132.350307;120.6;-0.01;0.19;0.16;0.1
46.646123;132.350338;120.5;-0.05;-0.03;0.04;0.3
46.64642;132.350368;119.4;-0.01;-0.34;-0.05;-0.0
46.646716;132.350399;119.1;-0.03;-0.09;0.18;1.7
46.647012;132.350432;119.0;0.01;0.07;0.1;0.5
46.647309;132.350467;119.3;-0.03;0.11;0.14;0.4
46.647608;132.350504;120.3;-0.0;0.2;0.12;0.3
46.647908;132.350542;120.5;-0.01;0.07;0.07;0.5
46.648209;132.350582;121.4;-0.01;0.24;0.09;1.6
46.648511;132.350623;121.2;-0.06;-0.0;0.13;1.3
46.648811;132.350665;121.1;-0.04;-0.0;0.06;-0.4
46.649114;132.35071;121.8;-0.02;0.12;0.17;1.7
46.649416;132.350758;121.9;-0.04;0.05;0.25;1.5
46.649719;132.350806;122.1;-0.04;0.07;0.07;0.6
46.650025;132.350859;123.3;-0.04;0.27;0.24;1.8
46.65033;132.350913;123.4;-0.03;0.1;0.14;1.4
46.650636;132.350969;123.4;-0.07;-0.09;0.18;0.9
46.650939;132.351028;122.4;-0.02;-0.2;0.19;0.9
46.651242;132.351087;122.5;-0.02;0.07;0.05;0.1
46.651544;132.35115;122.4;0.01;0.06;0.21;2.1
46.651846;132.351216;122.6;-0.02;0.1;0.28;1.7
46.652148;132.351287;122.5;0.0;0.03;0.33;3.1
46.652451;132.351361;123.1;-0.02;0.18;0.19;2.2
46.652754;132.351434;123.1;-0.04;-0.03;0.07;1.6
46.653059;132.35151;123.9;-0.02;0.24;0.17;1.0
46.653365;132.351588;124.4;-0.03;0.08;0.12;0.5
46.65367;132.351667;124.5;-0.04;0.06;0.03;0.8
46.653977;132.351749;125.1;-0.01;0.19;0.24;2.2
46.654283;132.351832;124.6;-0.04;-0.2;0.1;1.6
46.654588;132.35192;124.6;-0.02;0.1;0.28;0.9
46.654895;132.352007;125.4;-0.06;0.18;-0.04;-0.5
46.655203;132.352095;125.6;-0.08;-0.04;0.04;0.8
46.655511;132.352185;126.1;-0.08;0.07;0.03;0.2
46.655818;132.352273;125.3;-0.01;-0.15;-0.07;-0.3
46.656126;132.352362;125.8;-0.03;0.13;0.06;0.8
46.656433;132.352449;125.3;-0.02;-0.1;-0.07;-1.8
46.656742;132.352538;126.1;-0.0;0.26;0.08;0.5
46.65705;132.352627;125.8;-0.01;-0.06;0.04;0.1
46.65736;132.352716;126.8;-0.01;0.34;-0.11;0.4
46.65767;132.352804;126.3;0.0;-0.18;0.03;-0.6
46.65798;132.35289;126.6;-0.02;0.04;-0.08;-0.6
46.65829;132.352975;126.6;-0.03;-0.02;-0.06;0.1
46.6586;132.353061;126.2;0.01;-0.13;0.07;0.1
46.658908;132.353144;125.8;0.02;-0.1;-0.15;-0.1
46.659218;132.353226;126.3;-0.03;0.18;-0.17;-0.5
46.659528;132.353306;125.9;-0.04;-0.09;-0.06;-0.7
46.659836;132.353385;125.5;0.02;-0.09;-0.01;0.4
46.660144;132.353461;125.3;-0.06;-0.02;-0.14;-1.1
46.66045;132.353536;124.1;-0.07;-0.33;-0.1;-2.0
46.660755;132.353611;124.1;0.0;-0.05;0.04;0.4
46.661063;132.353686;125.1;-0.04;0.16;-0.04;0.5
46.661373;132.353762;125.9;-0.02;0.2;0.0;0.3
46.661682;132.353836;125.6;-0.05;-0.12;-0.09;-0.7
46.661991;132.353909;125.6;-0.05;0.11;-0.18;-0.2
46.662302;132.353979;126.1;-0.05;0.15;-0.17;-1.0
46.662612;132.354048;125.6;-0.03;-0.17;-0.07;-0.0
46.662921;132.354117;125.3;-0.03;-0.06;0.07;0.2
46.66323;132.354182;124.9;0.01;-0.15;-0.38;-2.4
46.663538;132.354245;124.7;0.0;-0.06;-0.13;-0.8
46.663846;132.354308;124.6;-0.03;-0.04;-0.0;-0.4
46.664153;132.354373;124.3;-0.03;-0.09;0.13;-0.4
46.66446;132.354434;124.4;-0.01;0.08;-0.26;-2.5
46.664766;132.354495;123.7;-0.06;-0.16;-0.04;0.7
46.665072;132.354555;123.8;-0.02;0.15;0.0;0.4
46.66538;132.354615;124.3;-0.01;0.15;-0.05;0.1
46.665687;132.354674;124.4;-0.02;0.01;-0.1;-1.4
46.665995;132.354733;124.2;-0.06;-0.11;-0.02;-0.3
46.666302;132.354792;124.4;-0.06;0.18;-0.04;0.4
46.66661;132.354852;124.3;-0.03;0.03;0.02;0.6
46.666918;132.354913;124.7;-0.09;0.13;0.07;-0.4
46.667226;132.354973;124.6;-0.03;-0.12;-0.04;0.2
46.667533;132.355034;124.0;-0.04;-0.08;0.01;0.2
46.66784;132.355094;124.0;-0.01;0.02;-0.02;-0.3
46.668147;132.355155;124.4;-0.04;0.1;-0.08;-1.4
46.668453;132.355215;123.6;-0.04;-0.17;0.01;-0.5
46.668757;132.355275;123.1;-0.02;-0.02;0.01;-0.0
46.669062;132.355335;123.1;-0.01;-0.0;-0.01;-0.8
46.669365;132.355396;122.7;-0.0;-0.11;0.16;1.7
46.669665;132.355458;121.6;0.02;-0.29;0.14;0.1
46.669966;132.355521;121.5;0.02;-0.07;0.03;0.3
46.670266;132.355585;121.9;-0.03;0.1;0.23;2.3
46.670566;132.355651;121.5;-0.03;-0.02;-0.02;0.6
46.670866;132.355717;121.4;-0.01;-0.05;0.17;1.8
46.671166;132.355783;121.7;-0.02;0.03;-0.07;0.1
46.671466;132.355849;121.6;-0.04;-0.06;0.03;1.2
46.671766;132.355913;121.6;-0.01;-0.05;-0.15;-1.1
46.672065;132.355976;120.8;-0.02;-0.28;-0.01;0.3
46.672363;132.35604;120.6;-0.03;-0.07;0.03;0.1
46.672661;132.356105;120.9;-0.06;0.07;0.07;0.3
46.67296;132.356169;121.2;-0.03;0.17;-0.06;-1.3
46.673256;132.356232;119.9;-0.04;-0.35;-0.02;-0.1
46.67355;132.356297;119.2;-0.01;-0.2;0.08;0.5
46.673843;132.35636;118.7;-0.03;-0.11;-0.06;-0.8
46.674137;132.356423;118.8;-0.05;-0.08;0.0;-0.4
46.674429;132.356484;118.4;-0.03;-0.03;-0.12;-0.3
46.674721;132.356546;118.3;-0.04;0.06;0.09;-0.2
46.675013;132.356608;118.2;0.02;-0.07;-0.05;1.2
46.675305;132.356667;118.0;-0.03;-0.13;-0.19;-3.1
46.675598;132.356726;118.4;-0.04;0.13;-0.14;-1.2
46.675892;132.356782;119.0;0.01;0.18;-0.19;-1.1
46.676188;132.356839;119.7;-0.0;0.08;0.05;0.9
46.676484;132.356896;119.6;0.0;-0.07;-0.06;-0.4
46.676778;132.35695;118.9;-0.03;-0.15;-0.15;-1.7
46.677073;132.357003;119.0;-0.04;0.08;-0.21;-1.5
46.677366;132.357052;118.2;0.01;-0.28;-0.17;-2.4
46.677659;132.3571;118.0;-0.06;0.07;-0.11;-0.8
46.677951;132.357144;117.8;-0.05;-0.02;-0.17;0.4
46.678244;132.357186;118.1;-0.04;0.2;-0.26;-1.6
46.678536;132.357225;117.6;-0.07;-0.28;-0.19;-1.2
46.67883;132.357262;117.9;-0.09;0.12;-0.16;-1.8
46.679122;132.357298;117.7;-0.1;-0.05;-0.12;-1.2
46.679414;132.357331;117.2;-0.04;-0.14;-0.09;-0.8
46.679704;132.357362;116.4;-0.02;-0.29;-0.28;-2.8
46.679993;132.35739;116.1;-0.01;-0.13;-0.16;-0.8
46.680282;132.357417;116.1;-0.05;-0.09;-0.09;-0.2
46.68057;132.357442;115.6;-0.01;-0.15;-0.1;-1.1
46.680857;132.357466;115.4;-0.03;-0.04;-0.12;-0.8
46.681144;132.357485;114.9;-0.03;-0.06;-0.22;-1.2
46.681432;132.357504;115.7;-0.01;0.24;-0.13;0.4
46.681721;132.357518;115.7;0.02;-0.04;-0.24;-2.3
46.682009;132.357531;115.8;-0.01;0.03;-0.18;-2.5
46.682297;132.357541;115.3;0.04;-0.19;-0.17;-1.4
46.682584;132.357549;115.2;-0.03;-0.07;-0.05;-0.4
46.682871;132.357554;114.9;-0.05;-0.06;-0.28;-2.4
46.683157;132.357557;114.7;-0.05;-0.01;-0.21;-1.6
46.683442;132.357559;114.1;-0.04;-0.1;-0.01;0.3
46.683727;132.357558;114.2;-0.02;0.08;-0.17;-1.0
46.684012;132.357557;114.3;-0.04;0.13;-0.09;-1.2
46.684298;132.357557;114.7;-0.03;0.0;0.01;0.4
46.684583;132.357556;113.9;-0.02;-0.26;-0.08;0.1
46.684866;132.357553;113.7;-0.05;-0.09;-0.1;-2.0
46.685148;132.35755;113.0;-0.01;-0.21;-0.06;-0.2
46.68543;132.357546;113.0;0.01;-0.02;-0.12;-0.3
46.685711;132.35754;112.5;-0.01;-0.14;-0.11;-0.4
46.685991;132.357533;112.3;0.0;-0.05;-0.06;-0.7
46.686271;132.357526;112.2;0.04;0.02;-0.17;-0.6
46.686551;132.357517;112.3;-0.02;0.01;-0.13;-1.6
46.68683;132.357509;112.0;-0.02;-0.09;0.12;0.6
46.687109;132.357503;111.6;-0.01;-0.0;0.07;0.0
46.687387;132.357497;111.3;-0.02;-0.17;0.05;0.1
46.687663;132.357493;110.9;-0.01;-0.11;0.05;0.6
46.687941;132.357488;111.1;-0.0;0.08;0.01;0.4
46.688216;132.357484;110.5;-0.02;-0.22;-0.03;-0.4
46.688495;132.357481;111.5;-0.05;0.18;0.09;0.6
46.688772;132.357478;111.2;-0.05;-0.32;0.04;0.1
46.689048;132.357476;110.6;-0.06;-0.14;0.09;0.5
46.689324;132.357473;110.7;-0.04;-0.01;0.02;0.5
46.689601;132.357472;110.7;-0.06;0.0;0.12;-0.2
46.689876;132.357473;110.5;-0.04;-0.04;0.11;0.6
46.690152;132.357474;110.4;-0.05;-0.02;0.1;0.1
46.690428;132.357474;110.7;-0.04;0.1;-0.07;-1.2
46.690705;132.357477;111.1;-0.04;0.15;0.14;1.3
46.690983;132.357478;111.4;-0.02;0.18;-0.07;-0.5
46.691259;132.357481;110.7;0.0;-0.2;0.08;0.7
46.691535;132.357483;110.4;0.01;-0.13;-0.08;0.0
46.69181;132.357485;110.3;0.03;-0.02;0.07;0.0
46.692085;132.357486;110.2;-0.01;-0.07;-0.04;-1.7
46.69236;132.357488;110.1;-0.03;-0.07;0.06;0.6
46.692634;132.35749;110.0;-0.04;-0.08;0.01;1.5
46.692908;132.357492;109.7;-0.05;-0.02;0.0;-0.1
46.693182;132.357496;110.0;-0.03;0.1;0.15;1.4
46.693457;132.357499;110.0;-0.03;-0.04;0.03;0.4
46.693733;132.357503;110.8;-0.06;0.21;-0.02;1.2
46.69401;132.357504;110.9;-0.05;0.12;-0.11;-1.7
46.694286;132.357506;110.4;-0.05;-0.13;0.01;0.6
46.694562;132.357509;110.6;-0.03;-0.01;0.03;0.1
46.694837;132.35751;110.3;-0.08;-0.11;-0.06;-0.5
46.695112;132.357511;110.5;-0.01;0.02;-0.02;0.7
46.695385;132.357512;109.4;-0.01;-0.2;0.0;-0.9
46.69566;132.357513;110.0;-0.03;0.11;0.02;0.9
46.695934;132.357512;109.9;-0.04;-0.07;-0.09;-0.6
46.696208;132.357512;109.8;-0.02;-0.06;-0.01;-0.2
46.696483;132.357511;110.2;-0.03;0.13;-0.01;-0.3
46.696758;132.357509;110.4;-0.01;0.04;-0.19;-1.6
46.697034;132.357506;110.5;0.01;-0.0;-0.09;-0.3
46.697309;132.357504;110.3;-0.0;-0.08;0.01;-0.0
46.697583;132.357501;109.7;0.02;-0.18;0.0;-0.7
46.697855;132.357498;109.0;0.0;-0.29;0.06;0.2
46.698128;132.357494;109.4;-0.02;0.08;-0.12;-1.1
46.6984;132.357488;109.3;-0.02;0.04;-0.14;-1.9
46.698672;132.357479;108.9;-0.02;-0.18;-0.17;-1.2
46.698944;132.357469;109.2;-0.02;0.0;-0.13;-1.3
46.699217;132.357456;109.4;-0.04;0.07;-0.08;-1.2
46.699491;132.357444;109.6;-0.02;0.17;-0.0;-1.2
46.699763;132.357431;109.1;-0.05;-0.15;-0.07;-0.2
46.700034;132.357417;109.0;-0.04;-0.03;-0.03;0.0
46.700306;132.357402;108.8;-0.04;-0.04;-0.03;0.4
46.700577;132.357388;108.6;-0.05;-0.08;0.03;0.1
46.700849;132.357373;109.2;-0.04;0.13;-0.07;0.8
46.701123;132.357359;109.9;-0.04;0.21;0.09;1.6
46.701397;132.357344;109.9;-0.03;-0.01;0.06;1.1
46.70167;132.357331;109.6;-0.02;-0.1;-0.05;0.9
46.701946;132.357317;110.4;-0.07;0.24;0.07;0.6
46.702222;132.357305;110.7;-0.05;0.03;-0.02;-0.6
46.702498;132.357292;110.8;-0.03;0.02;0.01;1.1
46.702776;132.357279;111.6;0.0;0.22;-0.04;0.1
46.703055;132.357268;111.7;0.01;-0.0;0.05;0.5
46.703333;132.357258;111.6;-0.02;-0.06;0.17;1.1
46.703612;132.357249;111.9;-0.01;0.03;0.12;1.4
46.703893;132.357242;112.3;-0.03;0.21;0.14;0.9
46.704174;132.357235;112.8;-0.05;0.11;0.08;0.1
46.704457;132.357231;113.4;-0.03;0.19;0.12;0.0
46.704741;132.357228;113.9;-0.02;0.17;0.17;1.4
46.705026;132.357229;114.1;-0.05;-0.06;0.26;1.3
46.70531;132.357233;113.8;-0.0;-0.1;0.18;1.0
46.705596;132.357238;114.7;-0.03;0.26;0.14;1.1
46.705882;132.357246;114.7;-0.07;-0.1;0.29;2.1
46.706168;132.357256;114.6;0.0;0.01;0.05;-0.6
46.706454;132.357268;114.6;-0.02;0.02;0.2;2.5
46.706739;132.357282;114.3;-0.02;-0.06;0.19;1.4
46.707024;132.3573;114.5;-0.04;-0.01;0.3;1.1
46.707309;132.35732;114.2;-0.01;-0.05;0.25;1.7
46.707594;132.357343;114.4;0.01;0.11;0.15;1.3
46.707877;132.357366;113.7;0.01;-0.19;0.05;-0.3
46.708164;132.357393;115.1;0.04;0.4;0.17;1.1
46.708449;132.357421;114.8;-0.03;-0.07;0.13;0.7
46.708737;132.357452;115.5;-0.02;0.2;0.18;1.3
46.709025;132.357484;115.9;-0.03;0.12;0.21;1.9
46.709315;132.357517;116.5;-0.02;0.23;-0.01;-0.6
46.709606;132.357552;117.0;-0.0;0.15;0.11;0.9
46.709898;132.357587;117.3;-0.07;0.12;0.07;-0.1
46.710191;132.357625;118.0;-0.07;0.31;0.12;1.8
46.710485;132.357666;118.5;-0.06;0.05;0.18;0.8
46.710779;132.357709;118.3;-0.04;-0.08;0.24;1.0
46.711074;132.357755;118.9;-0.08;0.19;0.18;1.5
46.71137;132.357802;119.1;-0.0;0.08;0.09;0.5
46.711665;132.35785;119.2;-0.05;0.06;0.02;-0.8
46.711961;132.357898;119.3;-0.02;-0.01;0.0;-1.1
46.712259;132.357948;120.0;-0.01;0.19;0.03;0.5
46.712556;132.357998;120.0;-0.02;0.08;0.09;2.1
46.712853;132.35805;119.6;-0.02;-0.15;0.12;0.5
46.713148;132.358102;119.4;-0.04;-0.13;0.02;-0.0
46.713443;132.358153;118.9;-0.03;-0.2;-0.03;0.3
46.713739;132.358204;119.5;0.03;0.19;0.04;0.0
46.714036;132.358258;119.9;-0.02;0.08;0.11;0.9
46.714333;132.35831;120.0;-0.01;-0.06;-0.04;-0.4
46.714631;132.358363;120.1;-0.05;-0.05;0.07;0.3
46.714927;132.358415;119.6;-0.01;-0.19;-0.1;-1.9
46.715226;132.358468;120.5;-0.04;0.16;0.04;0.8
46.715527;132.358523;121.4;-0.04;0.26;0.06;1.7
46.715827;132.358577;121.3;-0.05;-0.01;-0.14;-1.0
46.716129;132.358632;122.0;-0.05;0.12;-0.03;0.8
46.716431;132.358684;122.0;-0.06;0.06;-0.07;-0.2
46.716733;132.358737;121.7;-0.07;-0.03;0.0;-1.3
46.717036;132.358789;122.5;-0.01;0.28;-0.03;-0.0
46.717341;132.358842;122.8;0.0;-0.0;-0.08;-0.9
46.717644;132.358895;122.6;-0.03;-0.06;0.07;0.1
46.717949;132.358946;123.0;-0.02;0.21;-0.08;-0.9
46.718254;132.358998;122.9;-0.01;0.03;-0.02;-0.7
46.718559;132.35905;123.3;-0.0;0.03;0.1;1.2
46.718865;132.359105;123.5;-0.01;0.14;0.2;2.4
46.719174;132.35916;124.6;0.01;0.3;-0.12;-1.3
46.719483;132.359213;124.7;-0.02;0.05;-0.15;-0.8
46.719793;132.359265;124.9;-0.01;0.03;-0.06;-0.4
46.720102;132.359317;124.7;-0.01;-0.1;0.0;-0.8
46.72041;132.35937;124.5;-0.01;0.02;0.02;0.1
46.720721;132.359422;125.5;-0.07;0.27;-0.03;0.3
46.721032;132.359473;125.3;-0.05;-0.04;-0.09;0.1
46.721342;132.359525;124.8;-0.06;-0.12;-0.05;-0.2
46.721651;132.359577;124.9;-0.04;0.02;0.07;0.1
46.721959;132.359629;124.3;-0.04;-0.11;-0.06;-0.0
46.722268;132.359682;124.5;-0.01;0.09;0.06;-0.1
46.722575;132.359736;124.0;-0.06;-0.14;0.17;0.8
46.722882;132.359794;124.2;-0.05;0.02;0.28;2.6
46.723189;132.359852;123.9;-0.05;0.0;0.02;0.6
46.723496;132.359914;124.5;0.02;0.2;0.25;3.1
46.723803;132.359976;124.2;-0.01;-0.2;0.08;-0.1
46.72411;132.360041;124.4;0.01;0.14;0.17;1.3
46.72442;132.360108;125.3;-0.01;0.26;0.22;2.0
46.724728;132.360179;125.1;-0.03;-0.03;0.24;1.5
46.725039;132.360252;126.2;-0.03;0.28;0.23;1.0
46.72535;132.360327;126.2;-0.02;0.08;0.17;1.1
46.725659;132.360402;125.8;-0.02;-0.08;0.12;1.5
46.725967;132.360482;125.4;0.02;-0.22;0.33;1.6
46.726276;132.360562;125.5;-0.01;-0.0;0.05;0.2
46.726583;132.360645;125.4;-0.04;0.02;0.21;1.7
46.726893;132.360729;126.2;-0.04;0.2;0.0;-0.4
46.727202;132.360812;125.8;-0.08;-0.02;0.02;0.0
46.727509;132.360897;125.2;-0.05;-0.07;0.17;0.7
46.727814;132.360981;124.5;-0.0;-0.21;0.03;0.2
46.728123;132.361068;126.1;-0.01;0.46;0.05;0.4
46.72843;132.361157;125.4;-0.04;-0.06;0.13;1.5
46.728737;132.361247;125.6;-0.06;0.16;0.12;0.3
46.729044;132.361335;125.3;-0.04;-0.09;-0.1;-0.7
46.72935;132.361424;124.9;-0.01;-0.1;0.04;1.0
46.729653;132.361513;124.1;-0.05;-0.24;0.07;-0.3
46.729958;132.361603;124.7;0.01;0.16;-0.01;0.5
46.730264;132.361694;125.0;-0.02;0.04;0.01;0.7
46.730569;132.361784;124.6;-0.01;-0.13;0.07;-0.2
46.730873;132.361875;124.6;-0.01;-0.01;0.02;-1.3
46.731177;132.361967;124.4;0.01;-0.03;-0.02;0.1
46.731482;132.362058;124.7;-0.04;0.09;0.0;0.1
46.731786;132.362149;124.3;-0.04;-0.23;-0.06;-0.3
46.732092;132.362241;125.2;-0.02;0.3;0.02;-1.1
46.732398;132.362333;125.2;-0.02;0.04;0.01;-0.7
46.732706;132.362424;125.9;-0.01;0.24;-0.15;-0.8
46.733011;132.362512;124.9;-0.04;-0.4;-0.17;-1.0
46.733317;132.362599;124.9;-0.02;-0.02;-0.02;0.3
46.733623;132.362684;124.5;-0.03;-0.21;-0.09;-1.7
